order_id,customer_state,order_item_count,product_count,seller_count,total_order_value,freight_value,late_probability,risk_score,risk_band,impact_score,priority_score,intervention_tier,recommended_action,is_late,candidate_id
cd09c24e7f20280427dd7bf69a9d21db,MG,1.0,1.0,1.0,1342.63,102.63,0.4982827419874381,49.82827419874381,Medium,1342.63,66900.93578745941,High Priority,Prioritize fulfillment monitoring,0,79013
cd6cdd3e527f46113dcab23d5f27c0fe,RJ,2.0,1.0,1.0,1506.68,48.68,0.5158206668542521,51.58206668542521,High,1506.68,77717.66823359646,High Priority,Prioritize fulfillment monitoring,0,79166
ce30373e8d97c7fc959631b6224af95f,BA,1.0,1.0,1.0,1416.41,83.91,0.522815928350988,52.2815928350988,High,1416.41,74052.1709075623,High Priority,Prioritize fulfillment monitoring,0,79447
ce6d150fb29ada17d2082f4847107665,MT,1.0,1.0,1.0,1403.66,104.66,0.506889442253422,50.688944225342205,High,1403.66,71150.04345134384,High Priority,Prioritize fulfillment monitoring,0,79538
cf3c027d09d7b808bb4bd79207ae6df0,MG,1.0,1.0,1.0,1305.51,45.51,0.4960173453603818,49.60173453603818,Medium,1305.51,64755.560454143204,High Priority,Prioritize fulfillment monitoring,0,79911
cf4659487be50c0c317cff3564c4a840,PB,6.0,1.0,1.0,2844.96,1794.96,0.5082530077119939,50.82530077119939,High,2844.96,144595.9476820314,High Priority,Prioritize fulfillment monitoring,0,79925
cf57d12f25beeb760bd30983c67f21cd,PA,1.0,1.0,1.0,2252.66,53.66,0.5123915277233282,51.239152772332815,High,2252.66,115424.38988412323,High Priority,Prioritize fulfillment monitoring,0,79958
cfb601982b3ff65c1821561ec49625bd,SP,1.0,1.0,1.0,2064.88,64.89,0.4976961792267761,49.76961792267761,Medium,2064.88,102768.28865617856,High Priority,Prioritize fulfillment monitoring,1,80118
cfed507ac357129f750f05a0d7d71b15,MA,3.0,1.0,1.0,2091.33,711.33,0.5267601256809806,52.67601256809806,High,2091.33,110162.92536404051,High Priority,Prioritize fulfillment monitoring,1,80199
cff46468993417e62aaa9555e5b06195,SP,1.0,1.0,1.0,2055.84,141.26,0.4965683999192157,49.65683999192157,Medium,2055.84,102086.51792899205,High Priority,Prioritize fulfillment monitoring,1,80208
d0bce34c31d4494a153aa82c468152c4,SP,1.0,1.0,1.0,2681.29,32.29,0.4968089006492202,49.68089006492202,Medium,2681.29,133208.87372217476,High Priority,Prioritize fulfillment monitoring,1,80502
d182d98f09b4277c0d58801e991f7757,MG,1.0,1.0,1.0,2627.09,127.1,0.4987047118506522,49.87047118506523,Medium,2627.09,131014.21614557301,High Priority,Prioritize fulfillment monitoring,0,80807
d19772e154f0929b89a1dab65648767b,MA,1.0,1.0,1.0,1643.64,43.65,0.5308957289086059,53.0895728908606,High,1643.64,87260.14558633413,High Priority,Prioritize fulfillment monitoring,0,80847
d2029f1813972cb83dd49c3c27fcd304,RJ,1.0,1.0,1.0,1222.15,22.15,0.5212617262080044,52.12617262080044,High,1222.15,63706.00186851126,High Priority,Prioritize fulfillment monitoring,0,81011
d2f270487125ddc41fd134c4003ad1d7,RJ,2.0,2.0,1.0,4445.5,45.5,0.5036914024141175,50.36914024141175,High,4445.5,223916.01294319594,High Priority,Prioritize fulfillment monitoring,0,81426
d315aaded4fc920d8a98afbc7e9fb8e3,RS,1.0,1.0,1.0,1436.84,192.84,0.5046782559176426,50.46782559176426,High,1436.84,72514.19052327056,High Priority,Prioritize fulfillment monitoring,0,81494
d3e20e12dd625bc8aa36a78636912b0f,MT,2.0,1.0,1.0,2487.24,87.44,0.5030901958202437,50.30901958202437,High,2487.24,125130.60586519429,High Priority,Prioritize fulfillment monitoring,0,81808
d3eea305452cf0bcad06beb48735dbd9,BA,1.0,1.0,1.0,1426.58,36.68,0.522237557466938,52.2237557466938,High,1426.58,74501.36547311844,High Priority,Prioritize fulfillment monitoring,0,81828
d3f66901a6743e15f9311547cc623b91,PE,1.0,1.0,1.0,3792.59,92.59,0.5125041853607364,51.25041853607364,High,3792.59,194371.82483572752,High Priority,Prioritize fulfillment monitoring,0,81840
d3fc45461660252856d603ed31eb4e77,SP,1.0,1.0,1.0,2938.17,39.17,0.4965683999192157,49.65683999192157,Medium,2938.17,145900.2375590642,High Priority,Prioritize fulfillment monitoring,0,81849
d4148052141383039b68bbb6bd525f3b,PA,1.0,1.0,1.0,1245.09,45.09,0.5119695578601141,51.19695578601141,High,1245.09,63744.81767960494,High Priority,Prioritize fulfillment monitoring,1,81889
d49132be94be94057aadb0fdd665943b,RJ,1.0,1.0,1.0,1527.51,127.52,0.52154933270421,52.154933270421,High,1527.51,79667.18211990078,High Priority,Prioritize fulfillment monitoring,1,82090
d54bea5ba90238aa83323565749538a1,RJ,1.0,1.0,1.0,2264.9,154.9,0.5260894561737885,52.60894561737886,High,2264.9,119154.00092880138,High Priority,Prioritize fulfillment monitoring,0,82339
d5f143e9c159a5f1c33f7477c89db770,MG,2.0,2.0,1.0,1426.57,42.57,0.4835032008073007,48.35032008073007,Medium,1426.57,68975.1161175671,High Priority,Prioritize fulfillment monitoring,1,82581
d72653b199232133a82a28e6e340133c,PA,1.0,1.0,1.0,1570.21,70.56,0.5119796153313785,51.19796153313785,High,1570.21,80391.55117894839,High Priority,Prioritize fulfillment monitoring,0,83026
d7a2c0c1ff66b314f3bf166fb4157fd4,PE,1.0,1.0,1.0,3184.55,194.55,0.512791791856942,51.27917918569421,High,3184.55,163301.1100758025,High Priority,Prioritize fulfillment monitoring,1,83228
d8c3814df9c4a328159b280e60a59486,MG,1.0,1.0,1.0,1728.81,38.81,0.4942967249759612,49.42967249759612,Medium,1728.81,85454.51211056915,High Priority,Prioritize fulfillment monitoring,0,83641
d9374184c685550085112ae190d8f9c0,BA,1.0,1.0,1.0,2036.86,36.87,0.5343426474860916,53.43426474860916,High,2036.86,108838.11649585205,High Priority,Prioritize fulfillment monitoring,1,83814
d9956b0805e324db3f2a546ef216c10b,RJ,1.0,1.0,1.0,3126.5,126.51,0.5219713025674241,52.197130256742405,High,3126.5,163194.32774770513,High Priority,Prioritize fulfillment monitoring,0,83940
da81fbc27b55e0f3d2813cf2078dc780,RJ,1.0,1.0,1.0,1755.35,56.35,0.5237164521199662,52.37164521199662,High,1755.35,91930.56742287826,High Priority,Prioritize fulfillment monitoring,1,84298
da85428cfb68160e03c36d5555452e04,RS,1.0,1.0,1.0,1672.08,114.08,0.5053890595577741,50.538905955777416,High,1672.08,84505.0938705363,High Priority,Prioritize fulfillment monitoring,0,84301
da8be3bb62e9bf01e2e1a3bfd74ebd1a,RJ,1.0,1.0,1.0,2751.24,61.24,0.5216836960712185,52.168369607121846,High,2751.24,143527.70519789789,High Priority,Prioritize fulfillment monitoring,1,84312
dabc3532f4548867a4095bb24ad1f66e,RJ,1.0,1.0,1.0,1555.23,55.24,0.5215218523382285,52.15218523382285,High,1555.23,81108.64304119832,High Priority,Prioritize fulfillment monitoring,0,84376
db18c3a700202016c801626db03e7131,RJ,1.0,1.0,1.0,1250.42,50.43,0.5238214499937563,52.38214499937563,High,1250.42,65499.681750119285,High Priority,Prioritize fulfillment monitoring,0,84514
db42486c4007faaa99084c4d950d6163,GO,1.0,1.0,1.0,2220.32,50.32,0.504673320528671,50.4673320528671,High,2220.32,112053.62670362189,High Priority,Prioritize fulfillment monitoring,0,84578
db8dae6558474743510d1f434b6bae14,PR,1.0,1.0,1.0,1867.85,68.85,0.4957914544474134,49.57914544474134,Medium,1867.85,92606.40681896011,High Priority,Prioritize fulfillment monitoring,0,84708
dbbbc904081f8e928028432e2e3d7686,RJ,1.0,1.0,1.0,1400.74,100.75,0.52154933270421,52.154933270421,High,1400.74,73055.5012292095,High Priority,Prioritize fulfillment monitoring,0,84786
dc03cba6a1d6cf5c28d1fde5dab9a0bd,RJ,1.0,1.0,1.0,2034.48,34.49,0.5202366993523345,52.02366993523345,High,2034.48,105841.11600983376,High Priority,Prioritize fulfillment monitoring,1,84902
dc3d2c21652c9d91fa3b1f74a3a68ae3,SP,1.0,1.0,1.0,1966.91,17.01,0.4970334624929527,49.70334624929528,Medium,1966.91,97762.00877120138,High Priority,Prioritize fulfillment monitoring,0,85005
dd4d3cf66aa23e931c9af921516324e4,RJ,1.0,1.0,1.0,1318.06,18.41,0.545281142633554,54.5281142633554,High,1318.06,71871.32628595822,High Priority,Prioritize fulfillment monitoring,0,85414
dd6d0f11a9c3d2abdc91e95b9598b332,BA,1.0,1.0,1.0,1692.05,93.05,0.5227174165576637,52.27174165576637,High,1692.05,88446.40046863948,High Priority,Prioritize fulfillment monitoring,0,85457
dd8f044a145ebf7152fc8a718cbd3412,MG,5.0,2.0,1.0,1659.85,333.35,0.4832847107829858,48.32847107829858,Medium,1659.85,80218.01271931389,High Priority,Prioritize fulfillment monitoring,0,85507
de0d8b8e774b3211e7e001d3e5985470,DF,1.0,1.0,1.0,2828.42,129.42,0.5006297892899428,50.06297892899428,High,2828.42,141599.130862346,High Priority,Prioritize fulfillment monitoring,0,85701
de951feb6c754b2c61f0ed3c66569f4a,SP,2.0,1.0,1.0,2154.82,174.82,0.4932127922286685,49.32127922286685,Medium,2154.82,106278.47889501795,High Priority,Prioritize fulfillment monitoring,0,85929
dec3b3e24194ce1773deab948916e593,MG,1.0,1.0,1.0,1827.72,51.82,0.497955579217724,49.7955579217724,Medium,1827.72,91012.33712478186,High Priority,Prioritize fulfillment monitoring,0,86008
df85c824523500d4066a0dbdb5d95bed,DF,1.0,1.0,1.0,3602.47,53.47,0.4993013721689987,49.93013721689987,Medium,3602.47,179871.82141976527,High Priority,Prioritize fulfillment monitoring,0,86295
e130d3f737127ae52681b9338aea9b64,SP,3.0,1.0,1.0,2467.17,97.17,0.4946886308671161,49.468863086711615,Medium,2467.17,122048.0949416423,High Priority,Prioritize fulfillment monitoring,0,86917
e13c7d85f07a4e00c383115a154dcc39,SP,2.0,2.0,1.0,2207.98,28.98,0.4824203113909089,48.2420311390909,Medium,2207.98,106517.43991448992,High Priority,Prioritize fulfillment monitoring,0,86944
e1bc33c09440b7c1e0189f4653fb6bd0,RJ,1.0,1.0,1.0,1504.61,55.61,0.5214490873191154,52.14490873191154,High,1504.61,78457.75112712142,High Priority,Prioritize fulfillment monitoring,0,87141
e21a007c09bc0fffafa1ab3ca7a65a26,BA,1.0,1.0,1.0,1629.33,31.98,0.5225765517934916,52.25765517934916,High,1629.33,85144.96531336896,High Priority,Prioritize fulfillment monitoring,0,87302
e2c195168dcfb7f5465c1b342ac094ee,MS,1.0,1.0,1.0,1605.14,115.14,0.512814272425892,51.2814272425892,High,1605.14,82313.87012416964,High Priority,Prioritize fulfillment monitoring,0,87557
e332eda82fe7ca4e86daf4f71ca785df,SP,7.0,1.0,1.0,1638.35,308.35,0.4932127922286685,49.32127922286685,Medium,1638.35,80805.5178147839,High Priority,Prioritize fulfillment monitoring,0,87741
e41e5861711a10524b80a63d022ae776,MS,1.0,1.0,1.0,1180.51,41.51,0.5138171729527371,51.38171729527371,High,1180.51,60656.63108424356,High Priority,Prioritize fulfillment monitoring,0,88108
e44944b056633f6f1e86a77eed6a13dd,MS,1.0,1.0,1.0,1293.27,43.27,0.5172286881842498,51.722868818424985,High,1293.27,66891.63455680448,High Priority,Prioritize fulfillment monitoring,0,88170
e44e7464ba4c5118eda918839e5dc20d,MG,1.0,1.0,1.0,1804.05,156.05,0.4987047118506522,49.87047118506523,Medium,1804.05,89968.82354141692,High Priority,Prioritize fulfillment monitoring,1,88177
e4992b3b826ff19edba39e9a4d9dae26,RO,1.0,1.0,1.0,1500.19,70.29,0.4936614707465386,49.36614707465387,Medium,1500.19,74058.600179925,High Priority,Prioritize fulfillment monitoring,0,88287
e6ba7ef3fa398a176291132b06cd519e,RS,1.0,1.0,1.0,2023.0,24.0,0.5051014530615686,50.51014530615687,High,2023.0,102182.02395435535,High Priority,Prioritize fulfillment monitoring,0,89039
e7ab20977cf6ea5cc4a63b3ecf897dd3,SP,1.0,1.0,1.0,1511.86,22.86,0.497274209363562,49.7274209363562,Medium,1511.86,75180.89861683948,High Priority,Prioritize fulfillment monitoring,1,89381
e81fbdf6c9bbdc3b6a9cd243b617e576,MA,1.0,1.0,1.0,2338.48,139.48,0.5311833354048116,53.11833354048115,High,2338.48,124216.16061774436,High Priority,Prioritize fulfillment monitoring,1,89538
e85c92ee6a3ba1ef47e41c23286314d9,DF,1.0,1.0,1.0,3736.22,36.23,0.5003421827937372,50.03421827937372,High,3736.22,186938.84701976166,High Priority,Prioritize fulfillment monitoring,0,89625
e8e6d889f4d8a89fdcae9bdd473117d7,SC,3.0,1.0,1.0,2480.58,383.64,0.5061216715680591,50.61216715680591,High,2480.58,125547.5296058296,High Priority,Prioritize fulfillment monitoring,0,89808
e8fa22c3673b1dd17ea315021b1f0f61,RJ,10.0,1.0,1.0,3018.6,168.7,0.5203066518195097,52.03066518195097,High,3018.6,157059.7659182372,High Priority,Prioritize fulfillment monitoring,0,89829
e94908d1c33f4561463c8d27e8b9c914,DF,1.0,1.0,1.0,1493.45,143.45,0.5002078194267287,50.02078194267286,High,1493.45,74703.5367922848,High Priority,Prioritize fulfillment monitoring,0,89957
ea7835f19dc6af291955d6e270d443f4,PE,1.0,1.0,1.0,2066.34,77.34,0.5120095465226081,51.20095465226081,High,2066.34,105798.58063615262,High Priority,Prioritize fulfillment monitoring,0,90416
eadf1db71815b513cf62a49e9c6416fe,PA,1.0,1.0,1.0,1241.19,41.29,0.5119695578601141,51.19695578601141,High,1241.19,63545.149552039504,High Priority,Prioritize fulfillment monitoring,0,90563
ec26c1491fdcbe838088423209459e36,SP,1.0,1.0,1.0,1830.9,40.9,0.4976961792267761,49.76961792267761,Medium,1830.9,91123.19345463044,High Priority,Prioritize fulfillment monitoring,1,91062
ec9fb5672156edeac876e628a92456c0,ES,1.0,1.0,1.0,1814.29,38.51,0.5159523657305748,51.59523657305748,High,1814.29,93608.72176213245,High Priority,Prioritize fulfillment monitoring,1,91242
eea28d6b80e09bfb00dc1f0640d2de47,SP,1.0,1.0,1.0,2512.53,174.45,0.4938669050100744,49.38669050100744,Medium,2512.53,124085.54148449624,High Priority,Prioritize fulfillment monitoring,0,92000
ef8c51f3610d990552701e064e71291f,SP,1.0,1.0,1.0,2028.75,29.75,0.4965683999192157,49.65683999192157,Medium,2028.75,100741.3141336109,High Priority,Prioritize fulfillment monitoring,0,92366
efe2bd0e4d25b933231492f36a6e1847,RJ,1.0,1.0,1.0,1394.77,44.77,0.5212617262080044,52.12617262080044,High,1394.77,72704.02178631382,High Priority,Prioritize fulfillment monitoring,1,92492
f057c0b69a9b64e8579f7873e9d04cd3,RJ,1.0,1.0,1.0,1247.96,48.01,0.4972337325350872,49.723373253508726,Medium,1247.96,62052.78088544875,High Priority,Prioritize fulfillment monitoring,0,92646
f0a2783007ba2c431132d38c7642d5c9,RS,1.0,1.0,1.0,2360.42,250.42,0.5041582824467881,50.415828244678806,High,2360.42,119002.52930530475,High Priority,Prioritize fulfillment monitoring,0,92762
f0c00b0c02ed4f14f20fad7c26002b9c,SP,2.0,1.0,1.0,1736.3,216.3,0.4914547001335487,49.14547001335487,Medium,1736.3,85331.27958418806,High Priority,Prioritize fulfillment monitoring,0,92804
f0da489592c62097d0034f139386cb32,BA,1.0,1.0,1.0,3009.53,58.53,0.5416696568262543,54.16696568262543,High,3009.53,163017.1082308317,High Priority,Prioritize fulfillment monitoring,0,92837
f2e689a11a0a962aa271e7715b516ee2,CE,2.0,2.0,2.0,1768.4,198.6,0.4711446084083739,47.11446084083739,Medium,1768.4,83317.21255093685,High Priority,Prioritize fulfillment monitoring,0,93630
f398a143c0fe171d965db2096cf064cf,RS,1.0,1.0,1.0,3297.4,173.4,0.5050251880156084,50.50251880156084,High,3297.4,166527.0054962667,High Priority,Prioritize fulfillment monitoring,0,93886
f3de0893c636179ae92136f971523452,SP,1.0,1.0,1.0,1841.11,42.11,0.4976961792267761,49.76961792267761,Medium,1841.11,91631.34125362097,High Priority,Prioritize fulfillment monitoring,1,93999
f40432ad717d2f328101784226c8af17,SP,1.0,1.0,1.0,1556.67,96.67,0.4975618158597675,49.75618158597676,Medium,1556.67,77453.95518944245,High Priority,Prioritize fulfillment monitoring,0,94059
f489949dbe23cf9313deb342913ece0c,RS,1.0,1.0,1.0,1436.46,76.44,0.5033724410414082,50.33724410414082,High,1436.46,72307.43766583412,High Priority,Prioritize fulfillment monitoring,0,94243
f5136e38d1a14a4dbd87dff67da82701,SP,1.0,1.0,1.0,6726.66,227.66,0.4965683999192157,49.65683999192157,Medium,6726.66,334024.67930005916,High Priority,Prioritize fulfillment monitoring,0,94439
f5eb2c9c8751b09f7637a10a9c40aef2,RO,1.0,1.0,1.0,1279.1,114.2,0.4939490772427443,49.394907724274425,Medium,1279.1,63181.02647011941,High Priority,Prioritize fulfillment monitoring,0,94755
f67dfbaeb6d5c6188f0aa52aa1634a7e,RJ,1.0,1.0,1.0,2168.6,48.21,0.5216836960712185,52.168369607121846,High,2168.6,113132.32633000443,High Priority,Prioritize fulfillment monitoring,0,94958
f73de6a34a3027ae82efac7a6bb5318d,BA,1.0,1.0,1.0,1244.74,164.84,0.5221545819302775,52.21545819302775,High,1244.74,64994.66943118936,High Priority,Prioritize fulfillment monitoring,1,95288
f78e5e459e3829bbc1bf472f4eb8eb35,PI,3.0,1.0,1.0,1205.79,156.09,0.5164857597528016,51.64857597528017,High,1205.79,62277.33642523307,High Priority,Prioritize fulfillment monitoring,0,95395
f7a8fae2d2d1ed95f1413db630a42dbe,SE,1.0,1.0,1.0,1242.54,87.54,0.5196421810255735,51.96421810255735,High,1242.54,64567.61956115161,High Priority,Prioritize fulfillment monitoring,0,95445
f7b13a5afd48ca5bcf589a25d5377b00,MG,1.0,1.0,1.0,2404.72,104.77,0.4987047118506522,49.87047118506523,Medium,2404.72,119924.51946815004,High Priority,Prioritize fulfillment monitoring,0,95455
f80549a97eb203e1566e026ab66f045b,SP,10.0,1.0,1.0,1767.1,388.1,0.4932127922286685,49.32127922286685,Medium,1767.1,87155.632514728,High Priority,Prioritize fulfillment monitoring,0,95564
f80896ddec0878ff2475719a8784d53c,RN,1.0,1.0,1.0,1789.02,39.02,0.5079364425976443,50.79364425976443,High,1789.02,90870.84545360376,High Priority,Prioritize fulfillment monitoring,0,95568
f91234b89ca8c758b3d2be234acb0355,CE,6.0,1.0,1.0,1191.48,177.48,0.5153072230240765,51.53072230240765,High,1191.48,61397.82500887267,High Priority,Prioritize fulfillment monitoring,0,95964
f92947b16fe446ea59a6d3de2cd7b819,CE,1.0,1.0,1.0,1891.63,101.63,0.5192343352597555,51.92343352597555,High,1891.63,98219.92456074113,High Priority,Prioritize fulfillment monitoring,0,95995
f92b34d1e66d16dfe85adfbf914dee86,RJ,1.0,1.0,1.0,1859.1,159.11,0.5364190321357765,53.64190321357765,High,1859.1,99725.6622643622,High Priority,Prioritize fulfillment monitoring,1,95998
fa28c489b6e2a232b8d4512a06ac44f0,PR,1.0,1.0,1.0,1284.78,94.78,0.4956570910804048,49.56570910804049,Medium,1284.78,63681.03174782825,High Priority,Prioritize fulfillment monitoring,0,96393
fa752aebeda0a3f9a2626bc507550c3f,GO,2.0,1.0,1.0,2267.28,69.28,0.5021203374208287,50.21203374208287,High,2267.28,113844.73986274967,High Priority,Prioritize fulfillment monitoring,0,96526
fb441bffe443e71cb16477c4743591e8,SP,1.0,1.0,1.0,2626.07,26.07,0.4963326176495793,49.63326176495793,Medium,2626.07,130340.41972310307,High Priority,Prioritize fulfillment monitoring,0,96837
fbc8e8d5591dc594ede3b88033625bd0,RJ,1.0,1.0,1.0,2022.33,22.34,0.5238342796937014,52.38342796937015,High,2022.33,105936.57788529634,High Priority,Prioritize fulfillment monitoring,0,97039
fce62b229aadb876d9be47556c0694ed,SP,2.0,1.0,1.0,1534.98,55.0,0.4927908223654543,49.27908223654544,Medium,1534.98,75642.40565145253,High Priority,Prioritize fulfillment monitoring,0,97477
fdca429f65581d898afc2df41740f716,RJ,1.0,1.0,1.0,1623.94,24.94,0.5216836960712185,52.168369607121846,High,1623.94,84718.30213978945,High Priority,Prioritize fulfillment monitoring,1,97833
fe579bd413f722e51bc98182441e135c,RS,1.0,1.0,1.0,1980.71,102.38,0.5053890595577741,50.538905955777416,High,1980.71,100102.91641566789,High Priority,Prioritize fulfillment monitoring,0,98047
fe8019fe8dd1f1af8ba5c0ffdb113a74,RJ,1.0,1.0,1.0,2153.35,43.35,0.5216836960712185,52.168369607121846,High,2153.35,112336.75869349582,High Priority,Prioritize fulfillment monitoring,0,98111
fefacc66af859508bf1a7934eab1e97f,ES,1.0,1.0,1.0,6922.21,193.21,0.5159523657305748,51.59523657305748,High,6922.21,357153.0625583842,,Routine monitoring,1,98298
